Index,Channel_2
1,-0.915527
2,-0.922852
3,-0.925293
4,-0.932617
5,-0.937500
6,-0.947266
7,-0.949707
8,-0.957031
9,-0.961914
10,-0.971680
11,-0.974121
12,-0.976562
13,-0.983887
14,-0.991211
15,-0.998535
16,-1.005859
17,-1.015625
18,-1.015625
19,-1.022949
20,-1.027832
21,-1.037598
22,-1.040039
23,-1.044922
24,-1.052246
25,-1.062012
26,-1.066895
27,-1.069336
28,-1.079102
29,-1.081543
30,-1.093750
31,-1.091309
32,-1.098633
33,-1.101074
34,-1.103516
35,-1.108398
36,-1.105957
37,-1.115723
38,-1.132812
39,-1.132812
40,-1.137695
41,-1.142578
42,-1.159668
43,-1.164551
44,-1.179199
45,-1.171875
46,-1.186523
47,-1.184082
48,-1.193848
49,-1.198730
50,-1.198730
51,-1.203613
52,-1.215820
53,-1.213379
54,-1.220703
55,-1.228027
56,-1.230469
57,-1.230469
58,-1.232910
59,-1.237793
60,-1.245117
61,-1.245117
62,-1.254883
63,-1.254883
64,-1.262207
65,-1.267090
66,-1.271973
67,-1.276855
68,-1.276855
69,-1.279297
70,-1.279297
71,-1.284180
72,-1.291504
73,-1.296387
74,-1.301270
75,-1.303711
76,-1.303711
77,-1.313477
78,-1.320801
79,-1.320801
80,-1.320801
81,-1.330566
82,-1.335449
83,-1.333008
84,-1.330566
85,-1.350098
86,-1.347656
87,-1.350098
88,-1.354980
89,-1.362305
90,-1.364746
91,-1.359863
92,-1.362305
93,-1.367188
94,-1.376953
95,-1.374512
96,-1.372070
97,-1.372070
98,-1.376953
99,-1.381836
100,-1.376953
101,-1.374512
102,-1.379395
103,-1.394043
104,-1.389160
105,-1.391602
106,-1.396484
107,-1.396484
108,-1.398926
109,-1.401367
110,-1.401367
111,-1.398926
112,-1.396484
113,-1.396484
114,-1.398926
115,-1.403809
116,-1.411133
117,-1.408691
118,-1.408691
119,-1.403809
120,-1.408691
121,-1.406250
122,-1.403809
123,-1.408691
124,-1.418457
125,-1.408691
126,-1.411133
127,-1.408691
128,-1.408691
129,-1.411133
130,-1.403809
131,-1.403809
132,-1.411133
133,-1.418457
134,-1.406250
135,-1.408691
136,-1.408691
137,-1.411133
138,-1.408691
139,-1.406250
140,-1.408691
141,-1.411133
142,-1.406250
143,-1.403809
144,-1.401367
145,-1.406250
146,-1.406250
147,-1.398926
148,-1.394043
149,-1.386719
150,-1.379395
151,-1.374512
152,-1.372070
153,-1.389160
154,-1.379395
155,-1.381836
156,-1.369629
157,-1.374512
158,-1.372070
159,-1.362305
160,-1.357422
161,-1.359863
162,-1.362305
163,-1.362305
164,-1.354980
165,-1.354980
166,-1.352539
167,-1.350098
168,-1.347656
169,-1.333008
170,-1.337891
171,-1.345215
172,-1.337891
173,-1.328125
174,-1.323242
175,-1.330566
176,-1.320801
177,-1.313477
178,-1.306152
179,-1.313477
180,-1.303711
181,-1.308594
182,-1.298828
183,-1.293945
184,-1.296387
185,-1.289062
186,-1.281738
187,-1.269531
188,-1.271973
189,-1.274414
190,-1.267090
191,-1.257324
192,-1.254883
193,-1.254883
194,-1.250000
195,-1.235352
196,-1.230469
197,-1.235352
198,-1.237793
199,-1.223145
200,-1.215820
201,-1.215820
202,-1.218262
203,-1.206055
204,-1.191406
205,-1.191406
206,-1.188965
207,-1.191406
208,-1.179199
209,-1.171875
210,-1.169434
211,-1.171875
212,-1.162109
213,-1.145020
214,-1.130371
215,-1.135254
216,-1.135254
217,-1.137695
218,-1.118164
219,-1.113281
220,-1.115723
221,-1.108398
222,-1.096191
223,-1.088867
224,-1.093750
225,-1.091309
226,-1.079102
227,-1.071777
228,-1.069336
229,-1.064453
230,-1.057129
231,-1.047363
232,-1.044922
233,-1.037598
234,-1.032715
235,-1.032715
236,-1.018066
237,-1.013184
238,-1.010742
239,-0.996094
240,-0.988770
241,-0.988770
242,-0.983887
243,-0.976562
244,-0.969238
245,-0.961914
246,-0.957031
247,-0.942383
248,-0.930176
249,-0.932617
250,-0.932617
251,-0.930176
252,-0.915527
253,-0.910645
254,-0.913086
255,-0.905762
256,-0.895996
257,-0.883789
258,-0.876465
259,-0.878906
260,-0.874023
261,-0.869141
262,-0.861816
263,-0.856934
264,-0.849609
265,-0.837402
266,-0.827637
267,-0.820312
268,-0.820312
269,-0.822754
270,-0.803223
271,-0.798340
272,-0.798340
273,-0.795898
274,-0.786133
275,-0.764160
276,-0.764160
277,-0.761719
278,-0.761719
279,-0.751953
280,-0.739746
281,-0.739746
282,-0.734863
283,-0.732422
284,-0.715332
285,-0.705566
286,-0.703125
287,-0.712891
288,-0.710449
289,-0.703125
290,-0.686035
291,-0.686035
292,-0.683594
293,-0.666504
294,-0.656738
295,-0.656738
296,-0.664062
297,-0.654297
298,-0.642090
299,-0.634766
300,-0.632324
301,-0.625000
302,-0.620117
303,-0.612793
304,-0.610352
305,-0.610352
306,-0.607910
307,-0.600586
308,-0.593262
309,-0.590820
310,-0.588379
311,-0.573730
312,-0.573730
313,-0.573730
314,-0.576172
315,-0.566406
316,-0.549316
317,-0.546875
318,-0.539551
319,-0.537109
320,-0.524902
321,-0.517578
322,-0.527344
323,-0.524902
324,-0.522461
325,-0.510254
326,-0.507812
327,-0.512695
328,-0.495605
329,-0.485840
330,-0.480957
331,-0.488281
332,-0.488281
333,-0.488281
334,-0.473633
335,-0.468750
336,-0.478516
337,-0.476074
338,-0.463867
339,-0.458984
340,-0.454102
341,-0.458984
342,-0.458984
343,-0.446777
344,-0.441895
345,-0.444336
346,-0.441895
347,-0.432129
348,-0.422363
349,-0.419922
350,-0.429688
351,-0.429688
352,-0.422363
353,-0.419922
354,-0.419922
355,-0.419922
356,-0.419922
357,-0.412598
358,-0.407715
359,-0.397949
360,-0.397949
361,-0.395508
362,-0.400391
363,-0.402832
364,-0.400391
365,-0.397949
366,-0.397949
367,-0.395508
368,-0.390625
369,-0.390625
370,-0.385742
371,-0.390625
372,-0.393066
373,-0.390625
374,-0.385742
375,-0.388184
376,-0.380859
377,-0.380859
378,-0.373535
379,-0.380859
380,-0.388184
381,-0.383301
382,-0.383301
383,-0.375977
384,-0.385742
385,-0.388184
386,-0.375977
387,-0.375977
388,-0.383301
389,-0.383301
390,-0.388184
391,-0.388184
392,-0.388184
393,-0.385742
394,-0.380859
395,-0.375977
396,-0.383301
397,-0.388184
398,-0.395508
399,-0.395508
400,-0.388184
401,-0.393066
402,-0.390625
403,-0.385742
404,-0.388184
405,-0.393066
406,-0.405273
407,-0.400391
408,-0.397949
409,-0.405273
410,-0.407715
411,-0.405273
412,-0.402832
413,-0.405273
414,-0.415039
415,-0.422363
416,-0.424805
417,-0.427246
418,-0.422363
419,-0.429688
420,-0.432129
421,-0.424805
422,-0.422363
423,-0.437012
424,-0.437012
425,-0.446777
426,-0.444336
427,-0.454102
428,-0.468750
429,-0.466309
430,-0.454102
431,-0.456543
432,-0.461426
433,-0.473633
434,-0.478516
435,-0.471191
436,-0.483398
437,-0.483398
438,-0.485840
439,-0.488281
440,-0.485840
441,-0.495605
442,-0.510254
443,-0.510254
444,-0.512695
445,-0.515137
446,-0.524902
447,-0.527344
448,-0.532227
449,-0.534668
450,-0.534668
451,-0.532227
452,-0.541992
453,-0.549316
454,-0.561523
455,-0.561523
456,-0.561523
457,-0.573730
458,-0.578613
459,-0.581055
460,-0.578613
461,-0.585938
462,-0.590820
463,-0.603027
464,-0.612793
465,-0.612793
466,-0.617676
467,-0.629883
468,-0.629883
469,-0.625000
470,-0.634766
471,-0.649414
472,-0.651855
473,-0.654297
474,-0.668945
475,-0.668945
476,-0.678711
477,-0.678711
478,-0.673828
479,-0.683594
480,-0.698242
481,-0.705566
482,-0.705566
483,-0.715332
484,-0.717773
485,-0.725098
486,-0.727539
487,-0.725098
488,-0.737305
489,-0.754395
490,-0.764160
491,-0.761719
492,-0.759277
493,-0.778809
494,-0.786133
495,-0.783691
496,-0.781250
497,-0.786133
498,-0.803223
499,-0.808105
500,-0.815430
501,-0.820312
502,-0.827637
503,-0.844727
504,-0.849609
505,-0.856934
506,-0.864258
507,-0.864258
508,-0.871582
509,-0.869141
510,-0.871582
511,-0.886230
512,-0.898438
513,-0.900879
514,-0.905762
515,-0.913086
516,-0.925293
517,-0.927734
518,-0.922852
519,-0.927734
520,-0.944824
521,-0.954590
522,-0.954590
523,-0.959473
524,-0.971680
525,-0.979004
526,-0.988770
527,-0.988770
528,-0.993652
