Index,Channel_2
1,1.340332
2,1.389160
3,1.442871
4,1.511230
5,1.567383
6,1.625977
7,1.706543
8,1.750488
9,1.811523
10,1.870117
11,1.921387
12,1.992188
13,2.043457
14,2.097168
15,2.153320
16,2.214355
17,2.275391
18,2.333984
19,2.377930
20,2.434082
21,2.492676
22,2.543945
23,2.609863
24,2.661133
25,2.717285
26,2.770996
27,2.814941
28,2.873535
29,2.932129
30,2.978516
31,3.032227
32,3.076172
33,3.129883
34,3.193359
35,3.225098
36,3.276367
37,3.327637
38,3.369141
39,3.425293
40,3.479004
41,3.505859
42,3.564453
43,3.608398
44,3.649902
45,3.701172
46,3.742676
47,3.781738
48,3.828125
49,3.867188
50,3.925781
51,3.957520
52,3.981934
53,4.035645
54,4.072266
55,4.104004
56,4.155273
57,4.194336
58,4.228516
59,4.265137
60,4.289551
61,4.328613
62,4.365234
63,4.392090
64,4.421387
65,4.460449
66,4.482422
67,4.523926
68,4.565430
69,4.582520
70,4.619141
71,4.641113
72,4.665527
73,4.697266
74,4.724121
75,4.750977
76,4.770508
77,4.799805
78,4.824219
79,4.848633
80,4.860840
81,4.887695
82,4.914551
83,4.924316
84,4.948730
85,4.958496
86,4.968262
87,5.000000
88,5.017090
89,5.024414
90,5.036621
91,5.053711
92,5.068359
93,5.078125
94,5.090332
95,5.100098
96,5.119629
97,5.122070
98,5.129395
99,5.141602
100,5.148926
101,5.151367
102,5.163574
103,5.170898
104,5.166016
105,5.173340
106,5.163574
107,5.170898
108,5.180664
109,5.170898
110,5.170898
111,5.173340
112,5.168457
113,5.168457
114,5.161133
115,5.148926
116,5.146484
117,5.141602
118,5.134277
119,5.136719
120,5.114746
121,5.102539
122,5.097656
123,5.075684
124,5.070801
125,5.070801
126,5.041504
127,5.036621
128,5.017090
129,4.992676
130,4.982910
131,4.958496
132,4.936523
133,4.919434
134,4.902344
135,4.885254
136,4.873047
137,4.833984
138,4.807129
139,4.790039
140,4.760742
141,4.746094
142,4.719238
143,4.685059
144,4.663086
145,4.631348
146,4.599609
147,4.580078
148,4.538574
149,4.504395
150,4.477539
151,4.440918
152,4.414062
153,4.382324
154,4.338379
155,4.309082
156,4.265137
157,4.238281
158,4.199219
159,4.152832
160,4.123535
161,4.086914
162,4.035645
163,4.011230
164,3.959961
165,3.916016
166,3.876953
167,3.825684
168,3.789062
169,3.750000
170,3.701172
171,3.649902
172,3.605957
173,3.552246
174,3.513184
175,3.476562
176,3.417969
177,3.376465
178,3.327637
179,3.278809
180,3.222656
181,3.171387
182,3.112793
183,3.063965
184,3.012695
185,2.968750
186,2.927246
187,2.861328
188,2.807617
189,2.756348
190,2.702637
191,2.651367
192,2.580566
193,2.529297
194,2.485352
195,2.421875
196,2.373047
197,2.314453
198,2.246094
199,2.194824
200,2.133789
201,2.082520
202,2.028809
203,1.960449
204,1.904297
205,1.845703
206,1.782227
207,1.733398
208,1.665039
209,1.601562
210,1.550293
211,1.484375
212,1.428223
213,1.364746
214,1.301270
215,1.232910
216,1.174316
217,1.113281
218,1.057129
219,0.991211
220,0.930176
221,0.871582
222,0.805664
223,0.744629
224,0.673828
225,0.617676
226,0.554199
227,0.493164
228,0.437012
229,0.366211
230,0.305176
231,0.244141
232,0.173340
233,0.119629
234,0.061035
235,-0.017090
236,-0.073242
237,-0.141602
238,-0.195312
239,-0.249023
240,-0.327148
241,-0.390625
242,-0.458984
243,-0.520020
244,-0.576172
245,-0.634766
246,-0.703125
247,-0.761719
248,-0.822754
249,-0.893555
250,-0.944824
251,-1.015625
252,-1.076660
253,-1.135254
254,-1.198730
255,-1.252441
256,-1.311035
257,-1.381836
258,-1.437988
259,-1.501465
260,-1.560059
261,-1.623535
262,-1.687012
263,-1.728516
264,-1.789551
265,-1.857910
266,-1.904297
267,-1.967773
268,-2.021484
269,-2.087402
270,-2.148438
271,-2.202148
272,-2.260742
273,-2.312012
274,-2.355957
275,-2.419434
276,-2.480469
277,-2.526855
278,-2.592773
279,-2.644043
280,-2.692871
281,-2.746582
282,-2.795410
283,-2.854004
284,-2.910156
285,-2.956543
286,-3.002930
287,-3.046875
288,-3.107910
289,-3.161621
290,-3.205566
291,-3.247070
292,-3.295898
293,-3.356934
294,-3.395996
295,-3.449707
296,-3.498535
297,-3.537598
298,-3.581543
299,-3.623047
300,-3.662109
301,-3.710938
302,-3.747559
303,-3.796387
304,-3.840332
305,-3.874512
306,-3.923340
307,-3.957520
308,-3.996582
309,-4.045410
310,-4.079590
311,-4.118652
312,-4.160156
313,-4.177246
314,-4.226074
315,-4.270020
316,-4.291992
317,-4.333496
318,-4.365234
319,-4.387207
320,-4.426270
321,-4.455566
322,-4.484863
323,-4.528809
324,-4.548340
325,-4.570312
326,-4.597168
327,-4.626465
328,-4.658203
329,-4.682617
330,-4.707031
331,-4.724121
332,-4.758301
333,-4.780273
334,-4.797363
335,-4.816895
336,-4.833984
337,-4.853516
338,-4.882812
339,-4.902344
340,-4.924316
341,-4.938965
342,-4.941406
343,-4.963379
344,-4.985352
345,-5.000000
346,-5.017090
347,-5.021973
348,-5.029297
349,-5.056152
350,-5.056152
351,-5.065918
352,-5.073242
353,-5.080566
354,-5.092773
355,-5.100098
356,-5.109863
357,-5.109863
358,-5.114746
359,-5.119629
360,-5.122070
361,-5.126953
362,-5.126953
363,-5.126953
364,-5.122070
365,-5.139160
366,-5.136719
367,-5.136719
368,-5.134277
369,-5.122070
370,-5.126953
371,-5.119629
372,-5.107422
373,-5.112305
374,-5.090332
375,-5.097656
376,-5.092773
377,-5.073242
378,-5.065918
379,-5.048828
380,-5.034180
381,-5.034180
382,-5.019531
383,-5.004883
384,-4.995117
385,-4.968262
386,-4.958496
387,-4.948730
388,-4.929199
389,-4.914551
390,-4.895020
391,-4.863281
392,-4.851074
393,-4.836426
394,-4.804688
395,-4.785156
396,-4.746094
397,-4.738770
398,-4.719238
399,-4.692383
400,-4.663086
401,-4.638672
402,-4.602051
403,-4.572754
404,-4.543457
405,-4.514160
406,-4.487305
407,-4.455566
408,-4.418945
409,-4.392090
410,-4.362793
411,-4.323730
412,-4.289551
413,-4.243164
414,-4.201660
415,-4.177246
416,-4.133301
417,-4.101562
418,-4.064941
419,-4.016113
420,-3.977051
421,-3.942871
422,-3.898926
423,-3.864746
424,-3.815918
425,-3.767090
426,-3.732910
427,-3.681641
428,-3.632812
429,-3.596191
430,-3.544922
431,-3.496094
432,-3.461914
433,-3.408203
434,-3.359375
435,-3.312988
436,-3.249512
437,-3.203125
438,-3.166504
439,-3.107910
440,-3.061523
441,-3.012695
442,-2.944336
443,-2.907715
444,-2.861328
445,-2.802734
446,-2.753906
447,-2.687988
448,-2.634277
449,-2.590332
450,-2.526855
451,-2.480469
452,-2.419434
453,-2.355957
454,-2.316895
455,-2.248535
456,-2.187500
457,-2.133789
458,-2.072754
459,-2.021484
460,-1.965332
461,-1.894531
462,-1.848145
463,-1.777344
464,-1.718750
465,-1.662598
466,-1.608887
467,-1.545410
468,-1.481934
469,-1.416016
470,-1.359863
471,-1.303711
472,-1.237793
473,-1.179199
474,-1.108398
475,-1.052246
476,-0.993652
477,-0.935059
478,-0.866699
479,-0.812988
480,-0.742188
481,-0.681152
482,-0.610352
483,-0.554199
484,-0.495605
485,-0.432129
486,-0.368652
487,-0.290527
488,-0.234375
489,-0.180664
490,-0.114746
491,-0.051270
492,0.012207
493,0.073242
494,0.136719
495,0.200195
496,0.258789
497,0.324707
498,0.393066
499,0.466309
500,0.522461
501,0.583496
502,0.644531
503,0.698242
504,0.764160
505,0.825195
506,0.891113
507,0.949707
508,1.013184
509,1.064453
510,1.147461
511,1.208496
512,1.262207
513,1.320801
514,1.374512
515,1.435547
516,1.501465
517,1.572266
518,1.623535
519,1.687012
520,1.745605
521,1.806641
522,1.862793
523,1.923828
524,1.975098
525,2.041016
526,2.094727
527,2.145996
528,2.209473
529,2.263184
530,2.326660
531,2.377930
532,2.431641
533,2.495117
534,2.543945
535,2.602539
536,2.656250
537,2.709961
538,2.773438
539,2.810059
540,2.868652
541,2.919922
542,2.976074
543,3.029785
544,3.073730
545,3.120117
546,3.173828
547,3.222656
548,3.271484
549,3.317871
550,3.359375
551,3.415527
552,3.461914
553,3.515625
554,3.562012
555,3.603516
556,3.645020
557,3.688965
558,3.730469
559,3.791504
560,3.823242
561,3.862305
562,3.908691
563,3.950195
564,4.001465
565,4.030762
566,4.067383
567,4.108887
568,4.147949
569,4.184570
570,4.226074
571,4.255371
572,4.291992
573,4.326172
574,4.360352
575,4.404297
576,4.428711
577,4.455566
578,4.489746
579,4.521484
580,4.555664
581,4.582520
582,4.606934
583,4.636230
584,4.667969
585,4.697266
586,4.716797
587,4.743652
588,4.768066
