Index,Channel_2
1,4.152832
2,4.147949
3,4.138184
4,4.147949
5,4.140625
6,4.128418
7,4.130859
8,4.108887
9,4.104004
10,4.099121
11,4.079590
12,4.074707
13,4.072266
14,4.057617
15,4.035645
16,4.023438
17,4.006348
18,4.001465
19,3.981934
20,3.964844
21,3.950195
22,3.928223
23,3.913574
24,3.898926
25,3.879395
26,3.845215
27,3.837891
28,3.820801
29,3.791504
30,3.779297
31,3.757324
32,3.728027
33,3.708496
34,3.674316
35,3.654785
36,3.640137
37,3.615723
38,3.583984
39,3.559570
40,3.530273
41,3.488770
42,3.488770
43,3.442383
44,3.410645
45,3.393555
46,3.356934
47,3.317871
48,3.300781
49,3.266602
50,3.227539
51,3.200684
52,3.164062
53,3.132324
54,3.107910
55,3.061523
56,3.027344
57,2.998047
58,2.951660
59,2.927246
60,2.885742
61,2.839355
62,2.817383
63,2.775879
64,2.736816
65,2.692871
66,2.651367
67,2.612305
68,2.580566
69,2.539062
70,2.502441
71,2.451172
72,2.412109
73,2.375488
74,2.331543
75,2.304688
76,2.248535
77,2.204590
78,2.163086
79,2.116699
80,2.077637
81,2.028809
82,1.975098
83,1.940918
84,1.899414
85,1.853027
86,1.816406
87,1.750488
88,1.716309
89,1.667480
90,1.613770
91,1.579590
92,1.530762
93,1.484375
94,1.440430
95,1.376953
96,1.320801
97,1.284180
98,1.230469
99,1.184082
100,1.147461
101,1.093750
102,1.040039
103,0.991211
104,0.935059
105,0.893555
106,0.847168
107,0.786133
108,0.744629
109,0.700684
110,0.642090
111,0.600586
112,0.546875
113,0.483398
114,0.439453
115,0.393066
116,0.339355
117,0.302734
118,0.239258
119,0.183105
120,0.134277
121,0.083008
122,0.043945
123,-0.014648
124,-0.070801
125,-0.112305
126,-0.163574
127,-0.214844
128,-0.268555
129,-0.329590
130,-0.375977
131,-0.427246
132,-0.476074
133,-0.524902
134,-0.581055
135,-0.627441
136,-0.683594
137,-0.734863
138,-0.778809
139,-0.834961
140,-0.871582
141,-0.932617
142,-0.976562
143,-1.030273
144,-1.081543
145,-1.125488
146,-1.181641
147,-1.228027
148,-1.274414
149,-1.320801
150,-1.369629
151,-1.430664
152,-1.469727
153,-1.511230
154,-1.572266
155,-1.613770
156,-1.660156
157,-1.711426
158,-1.748047
159,-1.787109
160,-1.845703
161,-1.887207
162,-1.938477
163,-1.972656
164,-2.021484
165,-2.062988
166,-2.111816
167,-2.155762
168,-2.204590
169,-2.238770
170,-2.285156
171,-2.326660
172,-2.368164
173,-2.412109
174,-2.434082
175,-2.487793
176,-2.531738
177,-2.578125
178,-2.624512
179,-2.653809
180,-2.687988
181,-2.722168
182,-2.768555
183,-2.805176
184,-2.841797
185,-2.880859
186,-2.910156
187,-2.949219
188,-2.988281
189,-3.015137
190,-3.049316
191,-3.093262
192,-3.110352
193,-3.149414
194,-3.193359
195,-3.227539
196,-3.256836
197,-3.286133
198,-3.310547
199,-3.349609
200,-3.378906
201,-3.405762
202,-3.449707
203,-3.466797
204,-3.488770
205,-3.522949
206,-3.547363
207,-3.571777
208,-3.593750
209,-3.620605
210,-3.652344
211,-3.679199
212,-3.703613
213,-3.728027
214,-3.737793
215,-3.767090
216,-3.793945
217,-3.806152
218,-3.835449
219,-3.842773
220,-3.869629
221,-3.889160
222,-3.901367
223,-3.923340
224,-3.940430
225,-3.947754
226,-3.979492
227,-3.994141
228,-4.013672
229,-4.020996
230,-4.025879
231,-4.047852
232,-4.060059
233,-4.074707
234,-4.084473
235,-4.091797
236,-4.108887
237,-4.113770
238,-4.121094
239,-4.123535
240,-4.135742
241,-4.152832
242,-4.160156
243,-4.162598
244,-4.165039
245,-4.169922
246,-4.167480
247,-4.172363
248,-4.179688
249,-4.184570
250,-4.182129
251,-4.182129
252,-4.184570
253,-4.177246
254,-4.177246
255,-4.174805
256,-4.172363
257,-4.174805
258,-4.162598
259,-4.157715
260,-4.167480
261,-4.160156
262,-4.152832
263,-4.135742
264,-4.135742
265,-4.130859
266,-4.125977
267,-4.108887
268,-4.089355
269,-4.084473
270,-4.064941
271,-4.057617
272,-4.045410
273,-4.025879
274,-4.020996
275,-4.006348
276,-3.984375
277,-3.974609
278,-3.955078
279,-3.928223
280,-3.918457
281,-3.903809
282,-3.884277
283,-3.872070
284,-3.840332
285,-3.820801
286,-3.813477
287,-3.776855
288,-3.754883
289,-3.732910
290,-3.701172
291,-3.693848
