Index,Channel_2
1,0.007324
2,-0.009766
3,-0.004883
4,-0.009766
5,-0.007324
6,0.004883
7,-0.007324
8,-0.007324
9,-0.004883
10,-0.017090
11,-0.007324
12,0.004883
13,-0.017090
14,-0.014648
15,-0.009766
16,-0.012207
17,-0.002441
18,-0.009766
19,-0.017090
20,-0.012207
21,-0.021973
22,-0.017090
23,-0.007324
24,-0.012207
25,-0.017090
26,-0.009766
27,-0.024414
28,-0.017090
29,-0.019531
30,-0.026855
31,-0.024414
32,-0.021973
33,-0.029297
34,-0.019531
35,-0.021973
36,-0.021973
37,-0.024414
38,-0.029297
39,-0.029297
40,-0.034180
41,-0.017090
42,-0.026855
43,-0.029297
44,-0.029297
45,-0.029297
46,-0.026855
47,-0.034180
48,-0.039062
49,-0.031738
50,-0.043945
51,-0.036621
52,-0.041504
53,-0.029297
54,-0.029297
55,-0.031738
56,-0.036621
57,-0.036621
58,-0.041504
59,-0.034180
60,-0.034180
61,-0.043945
62,-0.039062
63,-0.041504
64,-0.039062
65,-0.041504
66,-0.048828
67,-0.048828
68,-0.046387
69,-0.046387
70,-0.036621
71,-0.039062
72,-0.051270
73,-0.048828
74,-0.053711
75,-0.046387
76,-0.043945
77,-0.056152
78,-0.046387
79,-0.051270
80,-0.053711
81,-0.039062
82,-0.048828
83,-0.053711
84,-0.051270
85,-0.056152
86,-0.051270
87,-0.046387
88,-0.058594
89,-0.053711
90,-0.056152
91,-0.058594
92,-0.046387
93,-0.065918
94,-0.058594
95,-0.056152
96,-0.058594
97,-0.053711
98,-0.051270
99,-0.061035
100,-0.056152
101,-0.058594
102,-0.063477
103,-0.058594
104,-0.058594
105,-0.065918
106,-0.063477
107,-0.063477
108,-0.065918
109,-0.053711
110,-0.061035
111,-0.065918
112,-0.061035
113,-0.063477
114,-0.063477
115,-0.053711
116,-0.068359
117,-0.063477
118,-0.065918
119,-0.063477
120,-0.058594
121,-0.058594
122,-0.068359
123,-0.063477
124,-0.063477
125,-0.061035
126,-0.058594
127,-0.068359
128,-0.068359
129,-0.063477
130,-0.065918
131,-0.058594
132,-0.065918
133,-0.065918
134,-0.061035
135,-0.061035
136,-0.058594
137,-0.058594
138,-0.065918
139,-0.056152
140,-0.063477
141,-0.068359
142,-0.058594
143,-0.065918
144,-0.068359
145,-0.056152
146,-0.061035
147,-0.051270
148,-0.056152
149,-0.063477
150,-0.061035
151,-0.068359
152,-0.061035
153,-0.056152
154,-0.065918
155,-0.061035
156,-0.056152
157,-0.053711
158,-0.056152
159,-0.058594
160,-0.061035
161,-0.058594
162,-0.061035
163,-0.053711
164,-0.053711
165,-0.058594
166,-0.051270
167,-0.058594
168,-0.058594
169,-0.048828
170,-0.046387
171,-0.051270
172,-0.051270
173,-0.056152
174,-0.043945
175,-0.046387
176,-0.056152
177,-0.048828
178,-0.053711
179,-0.056152
180,-0.043945
181,-0.051270
182,-0.053711
183,-0.051270
184,-0.058594
185,-0.051270
186,-0.043945
187,-0.053711
188,-0.048828
189,-0.051270
190,-0.046387
191,-0.041504
192,-0.034180
193,-0.048828
194,-0.034180
195,-0.041504
196,-0.036621
197,-0.036621
198,-0.048828
199,-0.036621
200,-0.041504
201,-0.039062
202,-0.031738
203,-0.031738
204,-0.041504
205,-0.026855
206,-0.039062
207,-0.041504
208,-0.026855
209,-0.031738
210,-0.031738
211,-0.029297
212,-0.039062
213,-0.034180
214,-0.026855
215,-0.036621
216,-0.024414
217,-0.031738
218,-0.036621
219,-0.026855
220,-0.031738
221,-0.017090
222,-0.026855
223,-0.031738
224,-0.026855
225,-0.021973
226,-0.017090
227,-0.014648
228,-0.021973
229,-0.019531
230,-0.026855
231,-0.014648
232,-0.014648
233,-0.019531
234,-0.019531
235,-0.019531
236,-0.017090
237,-0.009766
238,-0.017090
