Index,Channel_2
1,0.061035
2,0.048828
3,0.029297
4,0.019531
5,0.002441
6,-0.012207
7,-0.014648
8,-0.029297
9,-0.024414
10,-0.041504
11,-0.048828
12,-0.063477
13,-0.075684
14,-0.078125
15,-0.083008
16,-0.097656
17,-0.112305
18,-0.122070
19,-0.141602
20,-0.161133
21,-0.168457
22,-0.180664
23,-0.190430
24,-0.187988
25,-0.205078
26,-0.219727
27,-0.229492
28,-0.246582
29,-0.253906
30,-0.258789
31,-0.266113
32,-0.275879
33,-0.292969
34,-0.305176
35,-0.312500
36,-0.319824
37,-0.346680
38,-0.351562
39,-0.358887
40,-0.371094
41,-0.385742
42,-0.395508
43,-0.405273
44,-0.412598
45,-0.427246
46,-0.437012
47,-0.437012
48,-0.454102
49,-0.466309
50,-0.468750
51,-0.473633
52,-0.480957
53,-0.480957
54,-0.502930
55,-0.512695
56,-0.529785
57,-0.544434
58,-0.551758
59,-0.556641
60,-0.561523
61,-0.563965
62,-0.573730
63,-0.585938
64,-0.605469
65,-0.615234
66,-0.617676
67,-0.625000
68,-0.634766
69,-0.634766
70,-0.642090
71,-0.654297
72,-0.664062
73,-0.673828
74,-0.676270
75,-0.681152
76,-0.695801
77,-0.710449
78,-0.715332
79,-0.722656
80,-0.727539
81,-0.729980
82,-0.734863
83,-0.747070
84,-0.754395
85,-0.759277
86,-0.769043
87,-0.766602
88,-0.771484
89,-0.764160
90,-0.773926
91,-0.791016
92,-0.798340
93,-0.803223
94,-0.805664
95,-0.820312
96,-0.817871
97,-0.822754
98,-0.827637
99,-0.834961
100,-0.842285
101,-0.847168
102,-0.847168
103,-0.849609
104,-0.844727
105,-0.842285
106,-0.864258
107,-0.866699
108,-0.869141
109,-0.886230
110,-0.886230
111,-0.886230
112,-0.891113
113,-0.888672
114,-0.895996
115,-0.898438
116,-0.898438
117,-0.905762
118,-0.908203
119,-0.908203
120,-0.915527
121,-0.915527
122,-0.915527
123,-0.913086
124,-0.915527
125,-0.900879
126,-0.905762
127,-0.905762
128,-0.908203
129,-0.917969
130,-0.917969
131,-0.922852
132,-0.920410
133,-0.917969
134,-0.920410
135,-0.920410
136,-0.915527
137,-0.920410
138,-0.927734
139,-0.917969
140,-0.917969
141,-0.920410
142,-0.910645
143,-0.903320
144,-0.910645
145,-0.908203
146,-0.927734
147,-0.910645
148,-0.910645
149,-0.915527
150,-0.908203
151,-0.900879
152,-0.905762
153,-0.900879
154,-0.900879
155,-0.900879
156,-0.895996
157,-0.888672
158,-0.883789
159,-0.883789
160,-0.876465
161,-0.864258
162,-0.859375
163,-0.859375
164,-0.847168
165,-0.859375
166,-0.856934
167,-0.859375
168,-0.847168
169,-0.837402
170,-0.839844
171,-0.830078
172,-0.832520
173,-0.820312
174,-0.825195
175,-0.812988
176,-0.798340
177,-0.795898
178,-0.791016
179,-0.773926
180,-0.766602
181,-0.764160
182,-0.756836
183,-0.751953
184,-0.756836
185,-0.742188
186,-0.737305
187,-0.725098
188,-0.720215
189,-0.725098
190,-0.722656
191,-0.717773
192,-0.710449
193,-0.700684
194,-0.688477
195,-0.676270
196,-0.668945
197,-0.666504
198,-0.671387
199,-0.659180
200,-0.656738
201,-0.646973
202,-0.632324
203,-0.612793
204,-0.605469
205,-0.595703
206,-0.585938
207,-0.571289
208,-0.583496
