Index,Channel_2
1,0.068359
2,0.058594
3,0.061035
4,0.041504
5,0.036621
6,0.041504
7,0.024414
8,0.041504
9,0.029297
10,0.012207
11,0.014648
12,-0.002441
13,0.007324
14,-0.004883
15,-0.021973
16,-0.021973
17,-0.029297
18,-0.036621
19,-0.039062
20,-0.051270
21,-0.056152
22,-0.053711
23,-0.068359
24,-0.065918
25,-0.073242
26,-0.087891
27,-0.095215
28,-0.087891
29,-0.092773
30,-0.092773
31,-0.107422
32,-0.114746
33,-0.114746
34,-0.124512
35,-0.134277
36,-0.141602
37,-0.151367
38,-0.148926
39,-0.158691
40,-0.156250
41,-0.156250
42,-0.173340
43,-0.178223
44,-0.183105
45,-0.187988
46,-0.187988
47,-0.200195
48,-0.205078
49,-0.212402
50,-0.224609
51,-0.219727
52,-0.219727
53,-0.236816
54,-0.231934
55,-0.241699
56,-0.246582
57,-0.249023
58,-0.251465
59,-0.258789
60,-0.266113
61,-0.273438
62,-0.280762
63,-0.273438
64,-0.285645
65,-0.297852
66,-0.297852
67,-0.310059
68,-0.314941
69,-0.307617
70,-0.305176
71,-0.324707
72,-0.329590
73,-0.332031
74,-0.339355
75,-0.341797
76,-0.336914
77,-0.349121
78,-0.356445
79,-0.358887
80,-0.361328
81,-0.356445
82,-0.375977
83,-0.385742
84,-0.371094
85,-0.385742
86,-0.378418
87,-0.380859
88,-0.395508
89,-0.395508
90,-0.405273
91,-0.407715
92,-0.393066
93,-0.412598
94,-0.415039
95,-0.407715
96,-0.419922
97,-0.412598
98,-0.424805
99,-0.437012
100,-0.427246
101,-0.439453
102,-0.444336
103,-0.439453
104,-0.429688
105,-0.444336
106,-0.444336
107,-0.446777
108,-0.449219
109,-0.441895
110,-0.449219
111,-0.458984
112,-0.458984
113,-0.463867
114,-0.471191
115,-0.458984
116,-0.471191
117,-0.463867
118,-0.461426
119,-0.463867
120,-0.473633
121,-0.476074
122,-0.480957
123,-0.488281
124,-0.473633
125,-0.478516
126,-0.490723
127,-0.476074
128,-0.485840
129,-0.488281
130,-0.483398
131,-0.490723
132,-0.483398
133,-0.485840
134,-0.480957
135,-0.473633
136,-0.485840
137,-0.490723
138,-0.490723
139,-0.488281
140,-0.483398
141,-0.490723
142,-0.490723
143,-0.485840
144,-0.490723
145,-0.480957
146,-0.493164
