Index,Channel_2
1,0.070801
2,0.056152
3,0.039062
4,0.036621
5,0.021973
6,0.009766
7,-0.000000
8,-0.004883
9,-0.026855
10,-0.034180
11,-0.041504
12,-0.043945
13,-0.070801
14,-0.075684
15,-0.095215
16,-0.087891
17,-0.114746
18,-0.119629
19,-0.141602
20,-0.136719
21,-0.153809
22,-0.166016
23,-0.187988
24,-0.175781
25,-0.207520
26,-0.202637
27,-0.224609
28,-0.224609
29,-0.244141
30,-0.244141
31,-0.263672
32,-0.275879
33,-0.292969
34,-0.305176
35,-0.305176
36,-0.322266
37,-0.332031
38,-0.341797
39,-0.346680
40,-0.363770
41,-0.373535
42,-0.380859
43,-0.400391
44,-0.405273
45,-0.419922
46,-0.422363
47,-0.441895
48,-0.444336
49,-0.456543
50,-0.458984
51,-0.476074
52,-0.488281
53,-0.490723
54,-0.502930
55,-0.507812
56,-0.520020
57,-0.534668
58,-0.532227
59,-0.549316
60,-0.556641
61,-0.578613
62,-0.581055
63,-0.590820
64,-0.595703
65,-0.607910
66,-0.605469
67,-0.625000
68,-0.629883
69,-0.644531
70,-0.634766
71,-0.664062
72,-0.664062
73,-0.681152
74,-0.666504
75,-0.693359
76,-0.690918
77,-0.710449
78,-0.698242
79,-0.717773
80,-0.725098
81,-0.727539
82,-0.732422
83,-0.747070
84,-0.754395
85,-0.766602
86,-0.769043
87,-0.769043
88,-0.783691
89,-0.776367
90,-0.800781
91,-0.798340
92,-0.803223
93,-0.808105
94,-0.817871
95,-0.822754
96,-0.817871
97,-0.825195
98,-0.834961
99,-0.834961
100,-0.844727
101,-0.839844
102,-0.864258
103,-0.856934
104,-0.871582
105,-0.866699
106,-0.866699
107,-0.883789
108,-0.878906
109,-0.866699
110,-0.888672
111,-0.886230
112,-0.895996
113,-0.903320
114,-0.903320
115,-0.893555
116,-0.915527
117,-0.910645
118,-0.910645
119,-0.913086
120,-0.920410
121,-0.920410
122,-0.925293
123,-0.905762
124,-0.930176
125,-0.922852
126,-0.930176
127,-0.908203
128,-0.937500
129,-0.927734
130,-0.920410
